TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float	float	float	float	float	boolean
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal	gTotalProbeSignal	gTotalProbeError	gTotalGeneSignal	gTotalGeneError	gIsGeneDetected
DATA	94	2	12	0	0	A_54_P3135	mmu-miR-493	630.895	232.702	-5.040694e-001	3.741314e+000	56	22	7.179058e+000	0	0	0	0	0	0	-0.504069	0	0	42.9674	22.7476	-1.3019	1.18581	-5.5918	2.37163	0
DATA	95	2	13	0	0	A_54_P1693	mmu-miR-486	656.066	232.066	5.597538e+002	5.610028e+001	620	22	7.311587e+000	0	0	0	1	0	0	559.754	1	1	44.7812	22.8619	571.602	57.5852	1776.34	133.555	1
DATA	96	2	14	0	0	A_54_P2285	mmu-miR-126-3p	681.5	232	1.102622e+004	1.102628e+003	11259	23	7.006187e+000	0	0	0	0	0	0	11026.2	1	1	54.1152	23.486	8687.11	875.807	23909.3	1756.47	1
DATA	97	2	15	0	0	A_54_P1707	mmu-miR-539	706.657	232.134	5.302208e+000	3.778698e+000	61	24	7.423053e+000	0	0	0	0	0	0	5.30221	1	0	45.835	23.6842	-0.240921	1.18864	-1.01231	2.37375	0
DATA	98	2	16	0	0	A_54_P2361	mmu-miR-188-5p	732.471	232.235	8.451280e+001	9.242378e+000	141	22	6.744609e+000	0	0	0	0	0	0	84.5128	1	1	46.8651	22.393	24.6546	2.76165	95.1456	5.34178	1
DATA	100	2	18	0	0	A_54_P3176	mmu-miR-92b	783.217	232.043	1.878322e+000	3.746026e+000	57	23	7.190580e+000	0	0	0	0	0	0	1.87832	0	0	46.8651	22.9289	0.66183	1.18974	2.34802	2.37756	0
DATA	101	2	19	0	0	A_54_P1991	mmu-miR-692	808.726	232.145	4.226599e-001	3.741552e+000	56	23	7.159635e+000	0	0	0	0	0	0	0.42266	0	0	44.7812	23.5708	-1.14163	1.18583	-3.64066	2.37237	0
DATA	102	2	20	0	0	A_54_P2961	mmu-miR-450b-3p	834.041	232.351	9.927177e+000	3.870777e+000	66	22	6.714501e+000	0	0	0	0	0	0	9.92718	1	0	49.1849	22.8259	4.40804	1.26741	7.43313	2.44018	1
DATA	103	2	21	0	0	A_54_P1170	mmu-miR-203	859.109	232.297	6.655486e+000	3.800050e+000	61	23	7.149732e+000	0	0	0	0	0	0	6.65549	1	0	45.1352	23.6047	3.6608	2.40629	19.9349	3.7561	1
DATA	104	2	22	0	0	A_54_P00004542	mmu-miR-1902	884.815	232.477	4.556478e+000	3.768958e+000	60.5	22	7.016662e+000	0	0	0	1	0	0	4.55648	1	0	45.1352	22.7972	-2.26341	2.37163	-5.45481	3.35421	0
DATA	105	2	23	0	0	A_54_P00004480	mmu-miR-1198	910.188	232.217	3.284105e+001	4.978230e+000	89.5	22	7.168642e+000	0	0	0	0	0	0	32.8411	1	1	46.1809	22.8491	28.7037	3.74853	29.5335	4.4396	1
DATA	106	2	24	0	0	A_54_P1366	mmu-miR-326	935.333	232.719	3.204198e+001	4.925882e+000	88.5	23	6.896721e+000	0	0	0	1	0	0	32.042	1	1	41.8414	23.2718	34.3968	4.18103	45.6693	4.93898	1
DATA	107	2	25	0	0	A_54_P1328	mmu-miR-93	960.844	232.25	2.229760e+002	2.260929e+001	283	23	7.014032e+000	0	0	0	1	0	0	222.976	1	1	45.4864	23.3	242.107	24.3544	260.172	24.537	1
DATA	108	2	26	0	0	A_54_P1950	mmu-miR-683	986.171	232.5	4.365462e+000	3.766696e+000	57	21	6.791303e+000	0	0	0	0	0	0	4.36546	1	0	47.2035	22.0377	0.0778676	1.18818	-1.62846	2.37323	0
DATA	109	2	27	0	0	A_54_P00004452	mmu-miR-467f	1012.06	232.435	1.414265e+001	3.999697e+000	66	22	7.702128e+000	0	0	0	1	0	0	14.1427	1	0	47.2035	23.0773	4.83865	2.42509	14.9915	3.54464	1
DATA	110	2	28	0	0	A_54_P2333	mmu-miR-152	1037	232.455	3.229867e+002	3.251464e+001	377	20	7.663359e+000	0	0	0	1	0	0	322.987	1	1	55.8519	21.799	421.742	42.3665	1224.29	90.9447	1
DATA	111	2	29	0	0	A_54_P2790	mmu-miR-483	1062.32	232.265	3.622789e+001	5.207881e+000	90	22	7.067631e+000	0	0	0	0	0	0	36.2279	1	1	46.1809	22.8136	12.6082	1.73915	52.0174	3.65697	1
DATA	112	2	30	0	0	A_54_P1055	mmu-miR-132	1087.67	232.5	1.568091e+001	4.056641e+000	67.5	22	6.683903e+000	0	0	0	0	0	0	15.6809	1	0	57.5363	23.1463	6.08701	2.46822	32.048	4.31179	1
DATA	114	2	32	0	0	A_54_P00004423	mmu-miR-466l	1137.9	232.81	4.396286e-001	3.741572e+000	54	21	6.002315e+000	0	0	0	0	0	0	0.439629	0	0	45.835	21.6557	-0.624308	2.37252	-2.42145	3.35467	0
DATA	116	2	34	0	0	A_54_P3651	mmu-miR-872*	1189.67	232.973	2.560588e+000	3.750066e+000	55	22	6.384471e+000	0	0	0	0	0	0	2.56059	0	0	48.8603	22.5025	-0.208686	1.18671	1.00574	2.37478	0
DATA	117	2	35	0	0	A_54_P00004488	mcmv-miR-m01-3	1214.67	232.671	3.768712e+000	3.760247e+000	58	22	6.469242e+000	0	0	0	0	0	0	3.76871	1	0	49.5074	22.1991	-1.00959	2.37329	-2.98529	3.35517	0
DATA	118	2	36	66	-1	(-)3xSLv1	NegativeControl	1240.13	232.921	2.194657e+000	3.747745e+000	55	22	6.685766e+000	0	0	0	0	0	0	2.19466	0	0	45.4864	22.7624	10.9847	43.2381	10.9847	43.2381	0
DATA	119	2	37	0	0	A_54_P00004465	mmu-miR-1194	1265.78	232.585	3.028965e+000	3.753555e+000	57	22	7.028556e+000	0	0	0	0	0	0	3.02897	0	0	45.4864	22.92	-0.440368	2.37282	-1.60564	3.35484	0
DATA	120	2	38	0	0	A_54_P3389	mmu-miR-130b*	1291.55	232.597	6.277180e+000	3.793607e+000	58	22	7.161902e+000	0	0	0	0	0	0	6.27718	1	0	45.835	22.1889	0.893282	1.19599	3.25252	2.38375	0
DATA	121	2	39	0	0	A_54_P2409	mmu-miR-30e	1317	231.922	7.370671e+002	7.380161e+001	810	22	6.820883e+000	0	0	0	0	0	0	737.067	1	1	46.1809	22.6712	677.901	68.487	4677.69	406.402	1
DATA	122	2	40	0	0	A_54_P3623	mmu-miR-488*	1342.15	232.379	-1.124798e+000	3.741314e+000	52	22	5.421334e+000	0	0	0	0	0	0	-1.1248	0	0	45.4864	21.6667	-0.562402	1.18599	-4.73828	2.37196	0
DATA	123	2	41	0	0	A_54_P2743	mmu-miR-449a	1367.46	232.486	-9.796226e-001	3.741314e+000	55	22	6.637077e+000	0	0	0	0	0	0	-0.979623	0	0	49.1849	22.2429	-1.82489	2.37164	-1.25614	3.35639	0
DATA	124	2	42	0	0	A_54_P2030	mmu-miR-499	1392.56	232.534	1.718064e+001	4.116937e+000	71	22.5	7.153499e+000	0	0	0	0	0	0	17.1806	1	0	49.1849	22.7524	11.8152	2.65833	21.1858	3.68604	1
DATA	125	2	43	0	0	A_54_P1221	mmu-miR-294	1418.26	232.763	9.402285e+000	3.857649e+000	63	23	7.158166e+000	0	0	0	0	0	0	9.40229	1	0	49.1849	22.942	2.08592	1.44114	7.1344	2.78041	0
DATA	126	2	44	0	0	A_54_P2731	mmu-miR-431	1443.32	233.095	7.534125e-001	3.742072e+000	54	23	7.042328e+000	0	0	0	0	0	0	0.753412	0	0	48.8603	23.0249	-1.06542	2.37198	1.60647	3.36899	0
DATA	127	2	45	0	0	A_54_P1323	mmu-miR-31	1469.06	232.697	3.308068e+001	4.994071e+000	88	22	6.072827e+000	0	0	0	0	0	0	33.0807	1	1	45.835	22.711	31.77	4.02275	134.934	11.34	1
DATA	128	2	46	0	0	A_54_P00004425	mmu-miR-669k	1494.63	232.761	3.931017e+000	3.761909e+000	58	23	7.594692e+000	0	0	0	1	0	0	3.93102	1	0	46.1809	22.7393	-2.86903	2.37163	-5.38185	3.35399	0
DATA	129	2	47	0	0	A_54_P1011	mmu-miR-29b	1520	233	6.447898e+002	6.458744e+001	739.5	23	7.122588e+000	0	0	0	0	0	0	644.79	1	1	44.0646	22.68	593.178	60.281	9120.68	860.08	1
DATA	130	2	48	0	0	A_54_P3524	mmu-miR-218-1*	1545.31	233.111	6.890790e-001	3.741948e+000	52.5	22	6.409136e+000	0	0	0	0	0	0	0.689079	0	0	47.8731	22.4721	-0.514171	1.18588	-2.29132	2.37169	0
DATA	131	2	49	0	0	A_54_P3588	mmu-miR-470*	1570.2	233.061	2.712625e+001	4.621229e+000	81	21	6.564951e+000	0	0	0	0	0	0	27.1262	1	1	45.835	22.6748	25.1546	3.50413	47.7811	4.84562	1
DATA	132	2	50	0	0	A_54_P2805	mmu-miR-543	1595.63	232.986	4.107449e+000	3.763793e+000	59	21	6.340598e+000	0	0	0	0	0	0	4.10745	1	0	47.8731	22.204	0.47332	2.37408	3.89766	3.37405	0
DATA	133	2	51	0	0	A_54_P1201	mmu-miR-291a-5p	1621.12	232.397	-3.130911e+000	3.741314e+000	51	21	6.981167e+000	0	0	0	0	0	0	-3.13091	0	0	48.5334	22.1336	-1.15631	1.18581	-4.98156	2.37163	0
DATA	134	2	52	0	0	A_54_P1660	mmu-miR-468	1646.56	232.986	2.537015e+001	4.520384e+000	82	23	6.982257e+000	0	0	0	0	0	0	25.3701	1	1	48.5334	23.9213	7.5971	1.40924	22.7145	2.64944	1
DATA	136	2	54	0	0	A_54_P3549	mmu-miR-376a*	1697.45	233.344	4.912357e+000	3.773425e+000	59	23	6.524309e+000	0	0	0	0	0	0	4.91236	1	0	45.1352	23.715	0.201949	1.18929	0.607791	2.38103	0
DATA	137	2	55	0	0	A_54_P3153	mmu-miR-574-5p	1722.84	233.048	1.923157e+002	1.959211e+001	246	23	7.006099e+000	0	0	0	0	0	0	192.316	1	1	45.4864	23.1	134.589	13.6957	436.189	33.2239	1
DATA	138	2	56	0	0	A_54_P3270	mmu-miR-30a*	1748	233	1.011705e+002	1.078667e+001	154	21	6.949797e+000	0	0	0	1	0	0	101.171	1	1	46.8651	22.574	106.707	10.9834	342.678	26.1739	1
DATA	139	2	57	0	0	A_54_P2811	mmu-miR-542-5p	1773.82	233.233	-2.877963e+000	3.741314e+000	54	22	5.644608e+000	0	0	0	0	0	0	-2.87796	0	0	44.4243	21.9746	-1.07206	1.18581	21.8044	2.7884	1
DATA	140	2	58	0	0	A_54_P2784	mmu-miR-532-3p	1799.18	232.934	-1.986407e+000	3.741314e+000	53	23	7.498837e+000	0	0	0	0	0	0	-1.98641	0	0	48.5334	23.3066	-0.912851	1.18597	13.7036	2.8061	1
DATA	141	2	59	0	0	A_54_P3402	mmu-miR-148a*	1824.67	232.861	4.550322e-001	3.741590e+000	57	23	6.754853e+000	0	0	0	0	0	0	0.455032	0	0	47.8731	23.1187	-0.857052	1.18583	-3.56153	2.37234	0
DATA	142	2	60	0	0	A_54_P00004590	mmu-miR-1895	1850.06	233.031	4.621939e+002	4.637057e+001	519.5	22	6.732917e+000	0	0	0	1	0	0	462.194	1	1	45.835	22.519	217.807	21.9633	554.031	40.3218	1
DATA	143	2	61	0	0	A_54_P00004487	mcmv-miR-m01-3	1875.69	232.794	-1.988868e+000	3.741314e+000	53	22	6.509711e+000	0	0	0	0	0	0	-1.98887	0	0	46.5243	22.3604	-1.97571	2.37163	-2.98529	3.35517	0
DATA	144	2	62	0	0	A_54_P1009	mmu-miR-27b	1901	232.77	1.291150e+003	1.291692e+002	1394	22	6.442958e+000	0	0	0	0	0	0	1291.15	1	1	44.7812	22.4541	1176.52	118.94	1384.51	120.771	1
DATA	145	2	63	0	0	A_54_P1311	mmu-miR-23a	1926.16	233.013	1.738928e+003	1.739331e+002	1836	21	7.281211e+000	0	0	0	0	0	0	1738.93	1	1	47.8731	22.2754	1661.4	168.819	8991.16	752.497	1
DATA	146	2	64	0	0	A_54_P1885	mmu-miR-496	1951.4	233.429	-9.072010e-002	3.741314e+000	53	21	7.341033e+000	0	0	0	0	0	0	-0.0907201	0	0	45.1352	22.0905	-1.96589	2.37164	-3.39829	3.35416	0
DATA	147	2	65	0	0	A_54_P1779	mmu-miR-302c	1976.51	233.119	1.170741e+001	3.920212e+000	65.5	23	6.598835e+000	0	0	0	1	0	0	11.7074	1	0	46.1809	23.3268	0.00669471	1.42362	-0.503689	2.74733	0
DATA	148	2	66	0	0	A_54_P1058	mmu-miR-133a*	2002.09	233.104	1.366436e+002	1.416730e+001	197	22	6.371450e+000	0	0	0	1	0	0	136.644	1	1	46.8651	22.2126	127.772	13.016	1435.4	131.903	1
DATA	149	2	67	0	0	A_54_P3424	mmu-let-7f*	2027.84	233.057	1.835191e+001	4.167176e+000	74	22	7.417257e+000	0	0	0	0	0	0	18.3519	1	0	46.8651	22.4171	3.11186	1.23613	9.27522	2.42801	0
DATA	151	2	69	0	0	A_54_P2816	mmu-miR-547	2078.49	233.279	-4.669736e-001	3.741314e+000	54.5	22	5.902390e+000	0	0	0	1	0	0	-0.466974	0	0	42.9674	21.9951	-0.721197	2.37172	-1.21048	3.35443	0
DATA	153	2	71	0	0	A_54_P2326	mmu-miR-151-5p	2129.18	233.459	1.269373e+003	1.269925e+002	1331	23	6.565607e+000	0	0	0	0	0	0	1269.37	1	1	51.7088	22.701	999.642	100.413	1425.89	109.188	1
DATA	154	2	72	66	-1	(-)3xSLv1	NegativeControl	2154.71	233.536	3.964538e+000	3.762260e+000	59.5	21	7.364920e+000	0	0	0	0	0	0	3.96454	1	0	46.8651	22.1934	10.9847	43.2381	10.9847	43.2381	0
DATA	155	2	73	0	0	A_54_P1212	mmu-miR-292-3p	2180.14	233.405	-1.402187e+000	3.741314e+000	56	21	6.248325e+000	0	0	0	0	0	0	-1.40219	0	0	50.1463	21.8874	-1.39265	2.37433	-1.36934	3.35718	0
DATA	156	2	74	0	0	A_54_P1511	mmu-miR-375	2205.6	233.143	-2.764703e+000	3.741314e+000	54	22	6.254542e+000	0	0	0	0	0	0	-2.7647	0	0	49.8279	22.3426	-2.47893	2.37166	-4.30772	3.35402	0
DATA	157	2	75	0	-1	NC2_00079215	NC2_00079215	2231.01	233.239	6.777195e+000	3.802201e+000	65	21	6.843506e+000	0	0	0	1	0	0	6.77719	1	0	46.1809	22.1898	1.98702	9.97736	1.98702	9.97736	0
DATA	158	2	76	0	0	A_54_P2867	mmu-miR-671-5p	2256.11	233.406	5.659446e+001	6.784302e+000	112	22	6.613321e+000	0	0	0	0	0	0	56.5945	1	1	44.7812	22.4279	16.2437	2.01352	82.1909	4.94649	1
DATA	159	2	77	0	0	A_54_P3005	mmu-miR-880	2281.53	232.887	1.068457e+001	3.890890e+000	69.5	21.5	6.993455e+000	0	0	0	0	0	0	10.6846	1	0	43.7019	22.2311	8.16845	2.51656	16.6437	3.59807	1
DATA	160	2	78	0	0	A_54_P3328	mmu-miR-181a-2*	2306.58	233.427	3.163542e+000	3.754665e+000	61	22	6.058040e+000	0	0	0	0	0	0	3.16354	0	0	57.5363	22.4627	0.454275	1.18749	0.296909	2.37421	0
DATA	161	2	79	0	-1	NC2_00092197	NC2_00092197	2332.16	233.556	1.543943e+000	3.744498e+000	59.5	23	7.255549e+000	0	0	0	1	0	0	1.54394	0	0	44.4243	23.4	1.89047	9.96834	1.89047	9.96834	0
DATA	162	2	80	66	1	DarkCorner	DarkCorner	2357.57	233.414	-4.024820e-001	3.741314e+000	59	22.5	6.890655e+000	0	0	0	0	0	0	-0.402482	0	0	47.8731	23.1456	4.75469	6.19842	4.75469	6.19842	0
DATA	163	2	81	66	1	DarkCorner	DarkCorner	2383.15	233.564	1.794354e+000	3.745614e+000	59	21	7.192393e+000	0	0	0	0	0	0	1.79435	0	0	50.1463	21.9223	4.75469	6.19842	4.75469	6.19842	0
DATA	164	2	82	0	1	miRNABrightCorner30	miRNABrightCorner30	2408.5	233.471	3.180190e+002	3.202121e+001	380.5	21	6.921260e+000	0	0	0	0	0	0	318.019	1	1	46.5243	21.737	198.623	20.1593	198.623	20.1593	1
DATA	165	3	1	66	1	DarkCorner	DarkCorner	338.662	240.353	4.255892e+000	3.765442e+000	60	21	6.501581e+000	0	0	0	0	0	0	4.25589	1	0	46.1809	22.2813	4.75469	6.19842	4.75469	6.19842	0
DATA	166	3	2	66	1	DarkCorner	DarkCorner	363.912	239.386	-7.729683e-001	3.741314e+000	54	21	7.602853e+000	0	0	0	0	0	0	-0.772968	0	0	57.259	22.7818	4.75469	6.19842	4.75469	6.19842	0
DATA	168	3	4	0	0	A_54_P3569	mmu-miR-431*	415.493	239.644	-1.559725e+000	3.741314e+000	56	24	6.735403e+000	0	0	0	1	0	0	-1.55973	0	0	48.5334	25.4909	-0.909137	1.18581	-2.68351	2.37308	0
DATA	169	3	5	0	0	A_54_P1938	mmu-miR-681	440.45	239.317	1.122430e+001	3.906056e+000	67.5	21	7.716589e+000	0	0	0	0	0	0	11.2243	1	0	42.9674	22.9123	4.10675	1.2564	5.6911	2.41871	1
DATA	170	3	6	0	0	A_54_P2606	mmu-miR-139-5p	465.846	239.462	1.185468e+002	1.243104e+001	178	22.5	7.567631e+000	0	0	0	0	0	0	118.547	1	1	45.4864	23.2963	58.4166	6.21101	201.641	15.0461	1
DATA	171	3	7	0	-1	NC2_00122731	NC2_00122731	491.449	239.522	3.113733e+000	3.754248e+000	60	24	9.351128e+000	0	0	0	0	0	0	3.11373	0	0	46.5243	24.9322	5.66224	9.99601	5.66224	9.99601	0
DATA	172	3	8	0	0	A_54_P2936	mmu-miR-455	516.631	239.538	8.810051e+000	3.843644e+000	63	24	7.510663e+000	0	0	0	0	0	0	8.81005	1	0	45.1352	24.3393	5.28542	2.43208	65.825	6.95439	1
DATA	173	3	9	0	0	A_54_P00004553	mmu-miR-1904	542.125	239.475	5.867838e+002	5.879753e+001	638.5	23	5.941347e+000	0	0	0	0	0	0	586.784	1	1	50.4627	23.3137	287.881	29.2745	504.579	36.801	1
DATA	174	3	10	0	0	A_54_P3145	mmu-miR-509-5p	567.514	239.614	2.760567e+000	3.751484e+000	59	23	7.626206e+000	0	0	0	0	0	0	2.76057	0	0	47.5395	23.3878	-0.629636	1.18646	-5.13404	2.37195	0
DATA	175	3	11	0	0	A_54_P2281	mmu-miR-125b-5p	593	239.5	6.791232e+002	6.801530e+001	736	24	5.363750e+000	0	0	0	1	0	0	679.123	1	1	51.0895	23.6034	684.166	68.6349	13131.4	1251.86	1
DATA	176	3	12	0	0	A_54_P3661	mmu-miR-467e*	618.333	239.627	-2.368577e+000	3.741314e+000	54	23	6.574901e+000	0	0	0	0	0	0	-2.36858	0	0	48.8603	23.9623	-0.73697	1.18581	-1.22196	2.37245	0
DATA	177	3	13	0	0	A_54_P3371	mmu-miR-299*	643.77	239.77	7.624026e+000	3.818204e+000	65	21	7.036097e+000	0	0	0	0	0	0	7.62403	1	0	48.8603	21.6667	10.1045	2.59491	61.607	6.25575	1
DATA	179	3	15	0	0	A_54_P2580	mmu-miR-345-3p	694.333	239.5	1.745444e+001	4.128438e+000	71.5	24	7.271812e+000	0	0	0	0	0	0	17.4544	1	0	65	24.4694	4.14094	1.26823	17.3069	2.56116	1
DATA	180	3	16	0	0	A_54_P1413	mmu-miR-351	719.5	239.5	3.426413e+000	3.756971e+000	57	24	9.045243e+000	0	0	0	0	0	0	3.42641	0	0	57.5363	23.9298	0.245488	1.18753	1.42566	2.37957	0
DATA	182	3	18	66	-1	(-)3xSLv1	NegativeControl	770.861	239.833	6.983187e+000	3.805926e+000	61.5	23	8.332418e+000	0	0	0	1	0	0	6.98319	1	0	47.2035	23.7719	10.9847	43.2381	10.9847	43.2381	0
DATA	183	3	19	0	0	A_54_P00004557	mmu-miR-1905	796.153	239.306	-2.907903e+000	3.741314e+000	48	24	6.517110e+000	0	0	0	0	0	0	-2.9079	0	0	47.8731	24.4364	-2.48759	2.37163	-5.99969	3.35399	0
DATA	184	3	20	0	0	A_54_P3033	mmu-miR-190b	821.333	239.5	-1.276109e+000	3.741314e+000	53	25	6.146637e+000	0	0	0	0	0	0	-1.27611	0	0	57.5363	25.1818	0.52891	1.19318	-1.38001	2.37532	0
DATA	185	3	21	0	0	A_54_P2940	mmu-miR-708	846.5	239.5	-1.268094e+000	3.741314e+000	53	22	6.573245e+000	0	0	0	0	0	0	-1.26809	0	0	57.5363	22.1509	-1.08194	1.18581	-4.96882	2.37163	0
DATA	186	3	22	0	0	A_54_P3357	mmu-miR-30e*	872	240.078	3.682374e+002	3.701331e+001	422	23	8.032307e+000	0	0	0	0	0	0	368.237	1	1	46.1809	23.82	323.297	32.6482	402.429	33.679	1
DATA	188	3	24	0	0	A_54_P3244	mmu-miR-582-3p	922.89	239.986	-2.695923e+000	3.741314e+000	51	21	6.170238e+000	0	0	0	0	0	0	-2.69592	0	0	46.8651	21.36	-1.56725	1.18581	-5.47142	2.37164	0
DATA	189	3	25	0	0	A_54_P2681	mmu-miR-378	948.075	239.6	5.060813e+002	5.074623e+001	551	25	7.992242e+000	0	0	0	1	0	0	506.081	1	1	50.1463	24.7368	432.423	43.3771	1194.33	87.725	1
DATA	190	3	26	0	0	A_54_P1176	mmu-miR-205	973.735	239.824	2.600530e+000	3.750341e+000	57	25	7.809848e+000	0	0	0	0	0	0	2.60053	0	0	46.1809	23.7451	-0.494448	2.37292	-2.24041	3.3551	0
DATA	191	3	27	0	0	A_54_P1952	mmu-miR-683	999	240.232	1.808739e+000	3.745683e+000	56.5	22	7.661332e+000	0	0	0	0	0	0	1.80874	0	0	42.2201	23.0735	0.146087	1.18663	-1.62846	2.37323	0
DATA	192	3	28	0	0	A_54_P1291	mmu-let-7c	1024.42	239.573	2.759926e+004	2.759928e+003	27620.5	25	7.501935e+000	0	0	0	0	0	0	27599.3	1	1	57.5363	25.2692	18660.7	1871.16	22661.8	1913.5	1
DATA	193	3	29	0	0	A_54_P3027	mmu-miR-883b-3p	1049.3	239.549	4.041147e+000	3.763075e+000	60	21	6.609350e+000	0	0	0	0	0	0	4.04115	1	0	47.8731	21.2727	-0.264754	2.37333	-0.649436	3.35621	0
DATA	194	3	30	0	0	A_54_P2275	mmu-miR-125a-5p	1074.96	239.786	6.723946e+001	7.694730e+000	120	20	5.167041e+000	0	0	0	1	0	0	67.2395	1	1	42.5954	20.5273	68.3303	7.24317	654.246	59.1788	1
DATA	196	3	32	0	0	A_54_P1311	mmu-miR-23a	1125.8	239.707	2.117381e+003	2.117711e+002	2241.5	21	6.640923e+000	0	0	0	0	0	0	2117.38	1	1	49.1849	21.0758	1661.4	168.819	8991.16	752.497	1
DATA	197	3	33	0	0	A_54_P00004453	mmu-miR-467f	1151.62	240.213	2.076689e+001	4.279026e+000	75	24	8.085184e+000	0	0	0	0	0	0	20.7669	1	1	43.7019	24.098	10.1528	2.58523	14.9915	3.54464	1
DATA	199	3	35	0	0	A_54_P1331	mmu-miR-96	1201.94	240.479	8.741488e+000	3.842078e+000	62	24	6.403755e+000	0	0	0	1	0	0	8.74149	1	0	38.2652	23.7455	0.76388	2.37583	4.61802	3.38428	0
DATA	200	3	36	0	1	dmr_3_17	dmr_3	1228.5	240.257	3.492685e-001	3.741477e+000	53	23	4.969386e+000	0	0	0	1	0	0	0.349268	0	0	47.2035	22.1552	-2.84802	2.37163	-5.63522	3.35399	0
DATA	202	3	38	0	0	A_54_P2800	mmu-miR-540-3p	1278.42	239.573	-1.367402e+000	3.741314e+000	50	23	7.705721e+000	0	0	0	0	0	0	-1.3674	0	0	57.5363	22.9661	-1.60759	1.18581	-6.06439	2.3717	0
DATA	203	3	39	0	0	A_54_P1485	mmu-miR-181c	1304.23	239.887	1.022482e+002	1.088780e+001	157.5	24	6.692328e+000	0	0	0	0	0	0	102.248	1	1	44.7812	22.7288	75.312	7.97586	246.522	19.1215	1
DATA	204	3	40	0	0	A_54_P2060	mmu-miR-699	1328.98	240.156	4.692700e+000	3.770629e+000	58	22	5.428366e+000	0	0	0	0	0	0	4.6927	1	0	45.4864	22.4255	0.157073	1.1878	1.24583	2.37775	0
DATA	205	3	41	0	0	A_54_P2468	mmu-let-7e	1354.79	239.857	9.121466e+002	9.129135e+001	980	22	5.371199e+000	0	0	0	1	0	0	912.147	1	1	45.1352	21.6415	708.841	70.9895	2890.43	229.564	1
DATA	207	3	43	66	-1	(-)3xSLv1	NegativeControl	1405.39	240.134	4.058802e+000	3.763265e+000	57	20	7.110611e+000	0	0	0	0	0	0	4.0588	1	0	46.5243	21.1961	10.9847	43.2381	10.9847	43.2381	0
DATA	208	3	44	0	0	A_54_P00004489	mcmv-miR-m01-4	1430.57	239.867	-4.983323e+000	3.741314e+000	47	23.5	8.211753e+000	0	0	0	0	0	0	-4.98332	0	0	42.9674	23.3077	-3.2122	2.37163	-7.21955	3.35399	0
DATA	209	3	45	0	0	A_54_P3359	mmu-miR-293*	1455.95	240.177	1.358939e+000	3.743781e+000	56	22	5.172119e+000	0	0	0	0	0	0	1.35894	0	0	45.4864	22.4426	-0.505644	1.18597	-2.04361	2.3725	0
DATA	210	3	46	0	0	A_54_P4406	mmu-miR-551b	1481.9	240.167	6.756399e+000	3.801831e+000	59.5	21	6.993295e+000	0	0	0	1	0	0	6.7564	1	0	44.4243	21.4464	0.799984	2.37557	0.105934	3.35975	0
DATA	211	3	47	0	0	A_54_P00004458	mmu-miR-1191	1507.34	240.038	4.199229e+000	3.764806e+000	58	22	7.546070e+000	0	0	0	1	0	0	4.19923	1	0	41.4593	21.918	0.112398	2.37194	-0.0944057	3.35675	0
DATA	212	3	48	0	0	A_54_P2211	mghv-miR-M1-1	1532.39	240.2	-6.118229e-001	3.741314e+000	52	24	7.160004e+000	0	0	0	0	0	0	-0.611823	0	0	47.2035	22.8596	-0.342117	1.18581	-1.41682	2.37187	0
DATA	213	3	49	0	0	A_54_P00004437	mmu-miR-1187	1557.37	240.127	1.191620e+002	1.248973e+001	174	22	6.031830e+000	0	0	0	0	0	0	119.162	1	1	47.5395	23	73.331	7.71071	124.516	9.55683	1
DATA	215	3	51	0	0	A_54_P3418	mmu-let-7b*	1607.91	240.125	1.135385e+001	3.909799e+000	67	21	5.290933e+000	0	0	0	0	0	0	11.3538	1	0	45.835	22.0769	2.7628	1.22058	10.7195	2.43738	0
DATA	216	3	52	0	0	A_54_P1517	mmu-miR-376a	1633.69	240.313	7.329356e+000	3.812430e+000	61.5	23	7.146425e+000	0	0	0	0	0	0	7.32936	1	0	45.1352	23.5484	3.42313	2.4035	17.299	3.66203	1
DATA	218	3	54	0	0	A_54_P2521	mmu-miR-330	1684.5	240.352	-5.820913e-001	3.741314e+000	56	20.5	5.771146e+000	0	0	0	0	0	0	-0.582091	0	0	57.5363	20.8	-0.499155	1.18583	-2.29125	2.37176	0
DATA	219	3	55	0	0	A_54_P00004431	mmu-miR-466i	1710.21	240.375	9.336294e+000	3.856046e+000	66	24	7.775187e+000	0	0	0	0	0	0	9.33629	1	0	47.8731	23.8305	5.1058	2.4341	6.64595	3.40354	0
DATA	220	3	56	0	0	A_54_P3659	mmu-miR-467e*	1735.31	240.417	2.859595e+000	3.752226e+000	56	23	6.095094e+000	0	0	0	0	0	0	2.85959	0	0	48.5334	22.3273	0.03692	1.1866	-1.22196	2.37245	0
